timestamp,latitude,longitude,altitude
1789196144,51.771634277144,-134.41181993107,422.89415116708
1789196146,51.768230003426,-134.21194161585,422.88827828899
1789196148,51.764457485483,-134.01209596494,422.88233462656
1789196150,51.760316744987,-133.81228233258,422.8763201056
1789196152,51.755808067922,-133.61251212696,422.87023501763
1789196154,51.750931504788,-133.41278469269,422.86407929403
1789196156,51.745687196364,-133.2131033892,422.85785298852
1789196158,51.740075177504,-133.0134675551,422.85155602953
1789196160,51.734095836082,-132.81388857056,422.8451887283
1789196162,51.727749235609,-132.61436576111,422.83875101881
1789196164,51.721035420636,-132.41489845028,422.83224283148
1789196166,51.713954855152,-132.21549799169,422.82566449227
1789196168,51.706507612199,-132.01616369326,422.81901593716
1789196170,51.698693906701,-131.81689886839,422.81229723442
1789196172,51.690513795825,-131.61770281604,422.80550831711
1789196174,51.681967844534,-131.4185868472,422.79864953079
1789196176,51.673056138224,-131.21955024197,422.79172081408
1789196178,51.663778933546,-131.02059627909,422.78472224352
1789196180,51.654136299845,-130.82172422798,422.77765375486
1789196182,51.644128902372,-130.62294534897,422.77051571318
1789196184,51.633756838393,-130.42425888948,422.76330805973
1789196186,51.623020405701,-130.22566808763,422.75603087934
1789196188,51.611919685309,-130.02717217858,422.74868411042
1789196190,51.600455441951,-129.8287823641,422.7412681375
1789196192,51.588627784202,-129.63049785418,422.73378290449
1789196194,51.576436801442,-129.43231785519,422.72622835181
1789196196,51.563883332423,-129.23425351994,422.71860487853
1789196198,51.550967493786,-129.03630402739,422.71091243055
1789196200,51.537689653663,-128.83847253112,422.70315110713
1789196202,51.524049912029,-128.64075819528,422.69532085134
1789196204,51.510049205439,-128.44317210083,422.68742208158
1789196206,51.49568766069,-128.24571338157,422.67945474641
1789196208,51.480965685016,-128.04838513541,422.67141895328
1789196210,51.465883388268,-127.85118647992,422.66331464797
1789196212,51.450441803708,-127.65412841709,422.65514226807
1789196214,51.434641067529,-127.45721003137,422.64690176481
1789196216,51.418481296493,-127.26043040285,422.63859308599
1789196218,51.401963595599,-127.06380046965,422.63021668357
1789196220,51.385088107562,-126.86731927671,422.62177251075
1789196222,51.367855305847,-126.67098981236,422.61326068929
1789196224,51.3502653157,-126.47481110324,422.60468116968
1789196226,51.332319336647,-126.27879399653,422.59603442287
1789196228,51.314017519345,-126.08293748121,422.58732040479
1789196230,51.295360373724,-125.88724447656,422.57853924528
1789196232,51.276348032641,-125.69171395224,422.56969089753
1789196234,51.256981788783,-125.49635665812,422.56077585143
1789196236,51.237261799831,-125.30117152376,422.55179406557
1789196238,51.217188611102,-125.10616139511,422.54274567786
1789196240,51.196762362133,-124.9113251815,422.53363064422
1789196242,51.175984437316,-124.71667352943,422.52444947331
1789196244,51.1548550004,-124.52220530597,422.5152021264
1789196246,51.133374195298,-124.3279193732,422.50588856145
1789196248,51.111543474176,-124.13382629637,422.49650930111
1789196250,51.089363004677,-123.93992489374,422.48706430868
1789196252,51.06683339125,-123.74621787332,422.4775537361
1789196254,51.043954782757,-123.5527040318,422.46797754405
1789196256,51.020728720335,-123.35939382137,422.45833627375
1789196258,50.997155375907,-123.16628599289,422.44862989118
1789196260,50.973235386035,-122.97338317075,422.43885855624
1789196262,50.948968903482,-122.78068408362,422.42902223233
1789196264,50.924357556699,-122.58819906569,422.4191214791
1789196266,50.899401520822,-122.39592679805,422.40915626517
1789196268,50.874100950831,-122.20386595691,422.39912655599
1789196270,50.848457539543,-122.01202678489,422.3890329249
1789196272,50.822471463778,-121.82040790938,422.37887534257
1789196274,50.796143413188,-121.62901180101,422.36865398273
1789196276,50.769473544753,-121.43783706436,422.35836881357
1789196278,50.742463635555,-121.24689381609,422.34802042654
1789196280,50.715113863684,-121.05618061048,422.33760879502
1789196282,50.687424947296,-120.86569982668,422.32713410056
1789196284,50.659397044242,-120.67544999588,422.31659631408
1789196286,50.631032014062,-120.48544110492,422.30599604501
1789196288,50.602330034976,-120.29567163338,422.2953332694
1789196290,50.573291852266,-120.10614386671,422.2846081766
1789196292,50.543917623518,-119.91685626134,422.27382074026
1789196294,50.514209288871,-119.72781867069,422.2629715876
1789196296,50.484167025519,-119.53902949846,422.25206069737
1789196298,50.453790990082,-119.35048714428,422.24108804528
1789196300,50.423083181912,-119.16220135939,422.23005427178
1789196302,50.392043776666,-118.97417048997,422.21895935763
1789196304,50.360673563738,-118.78639665311,422.20780350565
1789196306,50.328972697455,-118.59887817196,422.19658669429
1789196308,50.296943254438,-118.41162465909,422.18530958147
1789196310,50.264585407269,-118.22463438334,422.17397215064
1789196312,50.231899968597,-118.03790936369,422.16257461224
1789196314,50.198887089285,-117.85144784622,422.15111694746
1789196316,50.165548921277,-117.66525930232,422.13959983149
1789196318,50.131885632914,-117.4793419231,422.1280232505
1789196320,50.097897371694,-117.29369389664,422.11638718778
1789196322,50.063586344768,-117.10832458701,422.10469233131
1789196324,50.028952716522,-116.92323212694,422.09293866931
1789196326,49.993997336859,-116.73841836149,422.08112642534
1789196328,49.958720347772,-116.55388140133,422.06925558543
1789196330,49.923124028294,-116.3696304659,422.05732685449
1789196332,49.887208536524,-116.18566361014,422.04534022343
1789196334,49.850974741675,-116.00198257898,422.03329592324
1789196336,49.814422779088,-115.81858540586,422.02119394273
1789196338,49.777554997687,-115.63548116413,422.00903500347
1789196340,49.740371548135,-115.45266783129,421.99681909908
1789196342,49.702872560028,-115.27014338319,421.98454622046
1789196344,49.66506043341,-115.08791678279,421.97221710154
1789196346,49.62693531261,-114.90598594991,421.95983173798
1789196348,49.588498097211,-114.72435245396,421.9473903736
1789196350,49.549748908166,-114.54301419453,421.93489300204
1789196352,49.510690211928,-114.3619799867,421.92234037352
1789196354,49.471322143414,-114.18124767406,421.90973248643
1789196356,49.431645617613,-114.00081872609,421.89706959178
1789196358,49.391660745724,-113.82069096692,421.88435168601
1789196360,49.351370058636,-113.6408730633,421.87157953538
1789196362,49.310773680727,-113.46136278351,421.85875314098
1789196364,49.269872541024,-113.2821614977,421.84587276098
1789196366,49.228670749648,-113.10328510643,421.83293965144
1789196368,49.187158870621,-112.92468767549,421.81995082385
1789196370,49.145349046046,-112.7464213515,421.8069100526
1789196372,49.103237357671,-112.56846567859,421.79381608213
1789196374,49.060826444393,-112.39082906344,421.78066970619
1789196376,49.018116409599,-112.21350914574,421.76747093064
1789196378,48.975108203566,-112.03650712378,421.75422002591
1789196380,48.931801905129,-111.85982062054,421.74091699609
1789196382,48.888200212225,-111.68345789442,421.7275626503
1789196384,48.844303214818,-111.50741651366,421.71415699709
1789196386,48.800111873501,-111.33169757998,421.70070031383
1789196388,48.755626253416,-111.15629864603,421.68719260737
1789196390,48.710849109614,-110.98122782251,421.67363470193
1789196392,48.665780517639,-110.80648260796,421.66002660879
1789196394,48.620420531713,-110.63206050346,421.64636833688
1789196396,48.574771948484,-110.45796950948,421.63266072158
1789196398,48.528834832039,-110.28420707348,421.61890377619
1789196400,48.482610157939,-110.11077413168,421.60509778995
1789196402,48.436097965026,-109.93766811806,421.59124277459
1789196404,48.389301103748,-109.76489688696,421.5773395801
1789196406,48.342219622124,-109.59245781959,421.56338822249
1789196408,48.294854502544,-109.42035175985,421.54938899768
1789196410,48.247205767568,-109.24857607674,421.53534192015
1789196412,48.199276319596,-109.07713847968,421.52124785426
1789196414,48.151066189679,-108.90603628575,421.50710681873
1789196416,48.10257636584,-108.73527024844,421.49291911603
1789196418,48.053806853478,-108.56483767391,421.47868476344
1789196420,48.004760605136,-108.39474612816,421.46440463936
1789196422,47.955437634039,-108.22499286636,421.45007876523
1789196424,47.905837932164,-108.05557514901,421.43570716044
1789196426,47.855964488488,-107.88650043558,421.42129071371
1789196428,47.80581730234,-107.71776593641,421.40682944853
1789196430,47.755397368831,-107.54937225172,421.39232367862
1789196432,47.704704661347,-107.38131658326,421.37777342613
1789196434,47.653742215923,-107.21360625007,421.36317959335
1789196436,47.60251001266,-107.04623840471,421.34854220645
1789196438,47.551009049225,-106.87921356296,421.33386158545
1789196440,47.499239279635,-106.71252887017,421.3191377553
1789196442,47.447203785276,-106.5461915069,421.30437163149
1789196444,47.394902526297,-106.38019857052,421.28956324292
1789196446,47.342335441734,-106.21454716578,421.27471261663
1789196448,47.28950564588,-106.0492443707,421.25982067783
1789196450,47.236413083453,-105.88428724293,421.24488745745
1789196452,47.183058754069,-105.71967615603,421.22991328627
1789196454,47.129442576183,-105.55540816286,421.2148981941
1789196456,47.07556770654,-105.39149020668,421.19984311883
1789196458,47.021434068719,-105.22791929444,421.1847480941
1789196460,46.967042662086,-105.06469572184,421.16961345667
1789196462,46.912393383893,-104.90181649248,421.15443923917
1789196464,46.857489431732,-104.73928841712,421.13922639181
1789196466,46.802330707429,-104.57710845471,421.12397495096
1789196468,46.74691820918,-104.41527682563,421.10868525926
1789196470,46.691251812425,-104.25379048684,421.0933573521
1789196472,46.635334754067,-104.09265611907,421.07799219176
1789196474,46.579166913593,-103.93187063589,421.06258981727
1789196476,46.522748149716,-103.77143096107,421.04715026612
1789196478,46.466081727826,-103.6113436794,421.03167450935
1789196480,46.40916751032,-103.45160567226,421.01616258805
1789196482,46.35200649125,-103.2922170345,421.0006148549
1789196484,46.294598506591,-103.13317464795,420.98503135018
1789196486,46.23694685844,-102.97448497179,420.96941305637
1789196488,46.179051385954,-102.81614484674,420.95376001724
1789196490,46.120913079706,-102.65815429965,420.93807259107
1789196492,46.062531752441,-102.50051017303,420.92235082091
1789196494,46.003910741545,-102.34321880312,420.90659570031
1789196496,45.94504986249,-102.18627699271,420.89080727576
1789196498,45.885948910313,-102.02968155666,420.87498559239
1789196500,45.826611247963,-101.87343874073,420.85913165183
1789196502,45.767036672867,-101.71754532102,420.84324550257
1789196504,45.707226167704,-101.56200121176,420.82732751238
1789196506,45.647179503545,-101.40680319318,420.81137772918
1789196508,45.586900076253,-101.25195739281,420.79539716506
1789196510,45.526387658882,-101.09746055356,420.77938587121
1789196512,45.465643228625,-100.94331252895,420.76334422064
1789196514,45.404666532253,-100.78951006731,420.74727226404
1789196516,45.343460997227,-100.63605918069,420.73117102362
1789196518,45.282026371908,-100.48295658144,420.71504055325
1789196520,45.220362384611,-100.33019899565,420.69888090571
1789196522,45.158472485698,-100.17779235062,420.68269311054
1789196524,45.09635640479,-100.02573333747,420.66647722363
1789196526,45.034015107957,-99.874021709987,420.65023362686
1789196528,44.971448298692,-99.722654166937,420.63396237579
1789196530,44.908659456797,-99.571636524994,420.61766450944
1789196532,44.845648286696,-99.420965449292,420.60134008636
1789196534,44.78241574733,-99.270640640271,420.58498949336
1789196536,44.718961517061,-99.120658771893,420.56861278875
1789196538,44.655289104004,-98.971025553073,420.55221102063
1789196540,44.591398187137,-98.821737625451,420.53578425025
1789196542,44.52728971772,-98.672794638777,420.51933286917
1789196544,44.462963348837,-98.524193244687,420.5028569385
1789196546,44.398422615755,-98.375939047162,420.48635751502
1789196548,44.333667171822,-98.22802866684,420.46983466265
1789196550,44.268696651026,-98.080458740245,420.45328844454
1789196552,44.203514608297,-97.933234794482,420.43671992378
1789196554,44.138120677656,-97.786353436048,420.42012916626
1789196556,44.072515795782,-97.639814232159,420.40351657162
1789196558,44.006699571064,-97.493613801262,420.38688220577
1789196560,43.940675583738,-97.347757570415,420.37022713983
1789196562,43.874443441953,-97.202242129365,420.35355144237
1789196564,43.808004073448,-97.057067001592,420.33685551743
1789196566,43.74135706092,-96.912228789873,420.3201394337
1789196568,43.674506008892,-96.767732823959,420.30340426991
1789196570,43.607450499539,-96.623575679159,420.28665009729
1789196572,43.540190096216,-96.479753947954,420.26987698657
1789196574,43.472728421036,-96.336272888946,420.25308602198
1789196576,43.405065036652,-96.193129068107,420.23627727671
1789196578,43.337200854263,-96.0503219383,420.21945116222
1789196580,43.269135411406,-95.907848080267,420.202607752
1789196582,43.200872352823,-95.765712660115,420.18574813722
1789196584,43.132411215101,-95.623912233268,420.1688723937
1789196586,43.06375289953,-95.482446215515,420.15198093696
1789196588,42.994896917782,-95.341311177979,420.13507384323
1789196590,42.92584693635,-95.200512196986,420.1181522102
1789196592,42.85660246574,-95.060045819552,420.10121611635
1789196594,42.787164397035,-94.919911426671,420.08426598109
1789196596,42.717532216054,-94.780105581958,420.06730188339
1789196598,42.647709610172,-94.640633274586,420.05032492706
1789196600,42.577696063832,-94.501491045215,420.03333519322
1789196602,42.507491043484,-94.362675453153,420.01633276289
